participant,target_object,target_object_position,target_type,pretrial_text,setSize,response,rt,correct,face,race,condition_name,block_order,gridCheck,mouseRT,mouseCorr,Tnum_position,Dnum_position,Dnum2_position,Dnum3_position,rt2,rt3,rt4,number_timeouts,over_timeouts,number_errors,mouse_number_errors,Dstim_1_image,Dstim_1_position,Dstim_2_image,Dstim_2_position,Dstim_3_image,Dstim_3_position,Dstim_4_image,Dstim_4_position,Dstim_5_image,Dstim_5_position,Dstim_6_image,Dstim_6_position,Dstim_7_image,Dstim_7_position,Dstim_8_image,Dstim_8_position,Dstim_9_image,Dstim_9_position,Dstim_10_image,Dstim_10_position,Dstim_11_image,Dstim_11_position,Dstim_12_image,Dstim_12_position,Dstim_13_image,Dstim_13_position,Dstim_14_image,Dstim_14_position,Dstim_15_image,Dstim_15_position,Dstim_16_image,Dstim_16_position,Dstim_17_image,Dstim_17_position,Dstim_18_image,Dstim_18_position,Dstim_19_image,Dstim_19_position
10529,Sodacan_2,[15.    1.72],nongun,Sodacan or Gun,20.0,p,1696.0,True,BM-216,black,RaceB3,0.0,1.0,,,[8. 0.],[-8.  0.],[-3.  0.],[3. 0.],1696.0,1696.0,1696.0,1,0,0,0,pants_6,[9.   1.72],bagel_3,[15.   12.04],meat_2,[21.    5.16],garbagetrash_4,[21.    1.72],licenseplate_12,[-21.     1.72],orifan_9,[-15.    8.6],trumpet_2,[-3.   8.6],sofa_2,[-21.    8.6],keychain_13,[-15.     5.16],leaves_13,[15.   -5.16],doorknob_12,[ 3.  -8.6],cupsaucer_4,[ 9.   -1.72],domino_7,[ 9.  -8.6],clock_14,[ 21.   -12.04],hanger_13,[-9.  -8.6],armyguy_5,[-21.    -1.72],binoculars_5,[ -9.   -12.04],bench_1,[-9.   -5.16],baseballcards_1,[ -3.   -12.04]
10529,handgun_17,[-21.     5.16],gun,VideoGameController or Gun,16.0,q,1360.0,True,BM-002,black,RaceB3,0.0,1.0,,,[-8.  0.],[-3.  0.],[8. 0.],[3. 0.],1360.0,1360.0,1360.0,1,0,0,0,guitar_8,[-9.   12.04],hanger_14,[-3.   12.04],hat_2,[-15.     5.16],pitcher_5,[15.    5.16],toyhorse_17,[9.   1.72],windchime_17,[9.   5.16],saltpeppershake_9,[21.   12.04],bagel_13,[15.  -8.6],headband_5,[15.   -5.16],tablesmall_15,[  9.   -12.04],coatrack_3,[15.   -1.72],saddle_16,[-21.   -12.04],microwave_14,[ -9.   -12.04],motorcycle_7,[ -3.   -12.04],bowl_5,[-3.   -5.16],magazinecovers_4,[1000. 1000.],cheesegrater_8,[1000. 1000.],orifan_17,[1000. 1000.],ceilingfan_4,[1000. 1000.]
10529,Sodacan_1,[-15.    -1.72],nongun,Sodacan or Gun,16.0,p,2934.0,True,BM-039,black,RaceB3,0.0,1.0,,,[-3.  0.],[3. 0.],[8. 0.],[-8.  0.],2934.0,2934.0,2934.0,1,0,0,0,earings_12,[-15.    -5.16],mask_2,[ -3.   -12.04],camera_17,[-15.   -8.6],golfball_15,[9.  8.6],spoon_10,[9.   5.16],beanbagchair_8,[15.    5.16],rollerskates_5,[21.   12.04],toothpaste_8,[-3.   12.04],licenseplate_2,[-9.    1.72],desk_15,[-15.    12.04],backpack_6,[-15.     1.72],bench_3,[  3.   -12.04],pipe_17,[ 9.   -1.72],breadloaf_2,[15.   -1.72],makeupcompact_17,[21.   -1.72],bike_14,[1000. 1000.],bucket_2,[1000. 1000.],lipstick_2,[1000. 1000.],bagel_11,[1000. 1000.]
10529,Wallet_2,[21.   12.04],nongun,Wallet or Gun,16.0,p,2421.0,True,BM-029,black,RaceB3,0.0,1.0,,,[-3.  0.],[-8.  0.],[3. 0.],[8. 0.],2421.0,2421.0,2421.0,1,0,0,0,train_16,[21.    5.16],abacus_9,[15.   12.04],toyhorse_9,[9.  8.6],garbagetrash_10,[-9.   12.04],hat_15,[-21.     5.16],nailpolish_12,[-9.    1.72],goggle_13,[-3.    5.16],microwave_4,[ 15.   -12.04],babycarriage_9,[ 9.   -5.16],leaves_15,[  9.   -12.04],decorativescreen_10,[21.  -8.6],lamp_4,[-21.    -5.16],babushkadolls_17,[ -3.   -12.04],chair_3,[-9.   -1.72],cookingpan_3,[-15.   -8.6],bearteddy_15,[1000. 1000.],tongs_17,[1000. 1000.],tape_11,[1000. 1000.],button_13,[1000. 1000.]
10529,handgun_11,[ 3.   12.04],gun,Hairbrush or Gun,20.0,p,2004.0,False,WM-238,white,RaceB3,0.0,1.0,,,[8. 0.],[3. 0.],[-3.  0.],[-8.  0.],2004.0,2004.0,2004.0,1,0,0,0,trunk_8,[15.   12.04],camcorder_1,[ 9.   12.04],christmastreeornamantball_9,[9.   5.16],sandwich_12,[21.   8.6],balloon_1,[-3.   8.6],doll_17,[-21.    12.04],coatrack_12,[-9.   12.04],bearteddy_5,[-15.    12.04],cheesegrater_17,[-3.    5.16],cigarette_5,[  3.   -12.04],spoon_16,[  9.   -12.04],cookingpan_16,[15.   -1.72],recordplayer_13,[21.   -1.72],airplane_9,[15.   -5.16],mp3player_14,[-21.   -8.6],jack-o-lantern_3,[ -3.   -12.04],cookie_2,[ -9.   -12.04],bird_15,[-21.    -1.72],pen_10,[-9.   -5.16]
10529,handgun_14,[-21.     1.72],gun,Hammer or Gun,12.0,q,1043.0,True,WM-040,white,RaceB3,0.0,1.0,,,[8. 0.],[-8.  0.],[-3.  0.],[3. 0.],1043.0,1043.0,1043.0,1,0,0,0,jacket_17,[-9.   8.6],computer_key_9,[-3.   8.6],handbag_2,[3.   5.16],bowtie_3,[15.   8.6],recordplayer_9,[15.   12.04],nailpolish_14,[ 9.  -8.6],bike_1,[21.  -8.6],suitcase_17,[21.   -5.16],snowglobe_7,[-21.    -5.16],cat_11,[-3.   -5.16],tv_5,[-9.   -1.72],tablesmall_11,[1000. 1000.],bonzai_9,[1000. 1000.],bird_9,[1000. 1000.],rollerskates_4,[1000. 1000.],decorativescreen_7,[1000. 1000.],toyrabbit_12,[1000. 1000.],binoculars_17,[1000. 1000.],roadsign_7,[1000. 1000.]
10529,handgun_8,[-3.   -5.16],gun,Stapler or Gun,16.0,q,795.0,True,BM-210,black,RaceB3,0.0,0.0,0.9312427839904558,True,[-8.  0.],[3. 0.],[-3.  0.],[8. 0.],795.0,795.0,795.0,1,0,0,0,domino_13,[-15.   -8.6],vase_1,[-15.    -1.72],camcorder_3,[-15.   -12.04],stool_7,[3.   5.16],turtle_2,[ 9.   12.04],telescope_16,[9.   1.72],barbiedoll_7,[15.   8.6],bike_13,[-9.    5.16],bottle_14,[-3.   12.04],bowtie_14,[-15.     5.16],fish hook_17,[-9.   12.04],sofa_6,[ 9.  -8.6],collar_17,[21.  -8.6],pen_7,[  9.   -12.04],dollhouse_17,[ 9.   -1.72],babushkadolls_5,[1000. 1000.],cigarette_7,[1000. 1000.],mask_1,[1000. 1000.],backpack_13,[1000. 1000.]
10529,handgun_3,[15.   -1.72],gun,Gun or VideoGameController,12.0,q,1659.0,True,BM-005,black,RaceB3,0.0,1.0,,,[3. 0.],[-3.  0.],[8. 0.],[-8.  0.],1659.0,1659.0,1659.0,1,0,0,0,binoculars_13,[21.  -8.6],muffins_10,[ 3.  -8.6],doorknob_4,[ 3.   12.04],bathsuit_5,[21.    1.72],bottle_8,[9.   5.16],christmasstocking_15,[-9.   12.04],ceilingfan_17,[-15.     5.16],balloon_2,[-21.     1.72],bucket_12,[-15.   -8.6],beermug_10,[-9.   -5.16],windchime_6,[ -3.   -12.04],goggle_8,[1000. 1000.],grill_11,[1000. 1000.],vase_5,[1000. 1000.],tablesmall_4,[1000. 1000.],hanger_17,[1000. 1000.],bearteddy_7,[1000. 1000.],orifan_1,[1000. 1000.],baseballcards_3,[1000. 1000.]
10529,handgun_10,[15.    5.16],gun,Gun or Cellphone,20.0,q,1870.0,True,WM-247,white,RaceB3,0.0,1.0,,,[3. 0.],[-8.  0.],[-3.  0.],[8. 0.],1870.0,1870.0,1870.0,1,0,0,0,breadloaf_4,[21.    1.72],chessboard_15,[9.   5.16],toyhorse_10,[15.   12.04],cookingpan_4,[21.    5.16],garbagetrash_1,[-3.   8.6],lipstick_3,[-15.     5.16],fish hook_5,[-15.    8.6],desk_9,[-21.     1.72],trophy_2,[-15.    12.04],pokercard_9,[21.   -1.72],goggle_3,[  9.   -12.04],speakers_8,[ 9.   -1.72],keyboard_13,[  3.   -12.04],razor_3,[ 21.   -12.04],muffins_14,[-9.  -8.6],seashell_10,[ -9.   -12.04],recordplayer_2,[-15.    -5.16],earings_15,[-9.   -5.16],leaves_7,[-15.   -8.6]
10529,handgun_13,[-15.     5.16],gun,Flashlight or Gun,16.0,q,723.0,True,WM-214,white,RaceB3,0.0,1.0,,,[8. 0.],[-8.  0.],[-3.  0.],[3. 0.],723.0,723.0,723.0,1,0,0,0,stamp_16,[-15.    12.04],compass_11,[-15.    8.6],lantern_9,[-21.    12.04],radio_1,[9.  8.6],nailpolish_3,[21.    1.72],suitcase_5,[9.   5.16],dollhouse_1,[15.    5.16],babushkadolls_11,[ 15.   -12.04],bed_4,[ 3.  -8.6],basket_1,[21.   -1.72],frisbee_3,[  9.   -12.04],mask_15,[-9.  -8.6],vase_4,[-15.   -12.04],grill_8,[-21.    -5.16],exercise_equipment_13,[-21.    -1.72],shoe_5,[1000. 1000.],frame_12,[1000. 1000.],toothpaste_3,[1000. 1000.],saddle_4,[1000. 1000.]
10529,Hairbrush_2,[ -9.   -12.04],nongun,Hairbrush or Gun,16.0,p,2157.0,True,BM-001,black,RaceB3,0.0,1.0,,,[8. 0.],[3. 0.],[-3.  0.],[-8.  0.],2157.0,2157.0,2157.0,1,0,0,0,tricycle_5,[-15.   -12.04],tent_6,[-21.   -8.6],ceilingfan_6,[-21.    -1.72],chessboard_9,[3.  8.6],spoon_12,[9.   1.72],bird_12,[15.   12.04],exercise_equipment_6,[15.   8.6],mask_11,[-9.    5.16],snowglobe_6,[-21.     5.16],stamp_3,[-9.   12.04],suitcase_2,[-15.     5.16],christmasstocking_1,[21.   -5.16],bowl_1,[  9.   -12.04],jack-o-lantern_10,[ 15.   -12.04],vase_14,[ 3.  -8.6],keyboard_12,[1000. 1000.],rock_6,[1000. 1000.],dollhouse_6,[1000. 1000.],lamp_7,[1000. 1000.]
10529,VideoGameController_2,[-3.  -8.6],nongun,Gun or VideoGameController,12.0,p,1920.0,True,WM-010,white,RaceB3,0.0,0.0,1.1165747350023594,True,[8. 0.],[-8.  0.],[3. 0.],[-3.  0.],1920.0,1920.0,1920.0,1,0,0,0,doorknob_16,[-15.    -1.72],wineglass_3,[-21.   -12.04],balloon_4,[3.  8.6],doll_15,[9.   5.16],key_6,[9.   1.72],stool_11,[-3.   12.04],tricycle_1,[-21.     5.16],babushkadolls_14,[-15.    12.04],bearteddy_13,[15.   -5.16],binoculars_1,[15.  -8.6],handbag_12,[ 9.   -1.72],recordplayer_6,[1000. 1000.],ring_4,[1000. 1000.],scrunchie_15,[1000. 1000.],suit_11,[1000. 1000.],pipe_3,[1000. 1000.],lawnmower_8,[1000. 1000.],rock_9,[1000. 1000.],cake_8,[1000. 1000.]
10529,handgun_1,[-21.    8.6],gun,Hammer or Gun,20.0,q,1665.0,True,WM-004,white,RaceB3,0.0,1.0,,,[8. 0.],[-8.  0.],[3. 0.],[-3.  0.],1665.0,1665.0,1665.0,1,0,0,0,telescope_8,[-15.     1.72],bowtie_12,[-15.    12.04],rollerskates_10,[-3.    5.16],flag_12,[-3.   8.6],keyboard_3,[9.   5.16],trunk_17,[15.    1.72],mushroom_4,[9.   1.72],collar_16,[21.    5.16],tape_1,[15.   8.6],decorativescreen_1,[15.   -5.16],necklace_16,[21.   -5.16],rock_4,[21.   -1.72],cookpot_9,[ 9.   -1.72],trumpet_14,[ 9.   -5.16],seashell_17,[-9.   -5.16],speakers_7,[-3.   -5.16],sippycup_6,[-15.    -5.16],gift_13,[-9.  -8.6],cherubstatue_5,[-15.   -12.04]
10529,Hammer_1,[15.    5.16],nongun,Gun or Hammer,12.0,p,1225.0,True,WM-238,white,RaceB3,0.0,1.0,,,[8. 0.],[-3.  0.],[3. 0.],[-8.  0.],1225.0,1225.0,1225.0,1,0,0,0,suit_13,[3.  8.6],lamp_9,[21.   12.04],saltpeppershake_3,[-9.   8.6],socks_17,[-9.    1.72],toothpaste_5,[-21.    8.6],spoon_11,[  9.   -12.04],makeupcompact_2,[ 3.   -5.16],bagel_4,[ 21.   -12.04],headphone_15,[-21.   -8.6],microwave_16,[-21.   -12.04],pipe_2,[-9.   -5.16],bed_5,[1000. 1000.],suitcase_7,[1000. 1000.],headband_12,[1000. 1000.],mask_3,[1000. 1000.],coin_7,[1000. 1000.],stamp_14,[1000. 1000.],jacket_6,[1000. 1000.],bearteddy_3,[1000. 1000.]
10529,Flashlight_2,[-3.   12.04],nongun,Flashlight or Gun,20.0,p,1268.0,True,WM-214,white,RaceB3,0.0,1.0,,,[-8.  0.],[3. 0.],[8. 0.],[-3.  0.],1268.0,1268.0,1268.0,1,0,0,0,easteregg_redo_11,[-21.     5.16],snowglobe_10,[-9.   12.04],speakers_1,[-9.    5.16],pokercard_6,[-15.     1.72],cushion_1,[21.    1.72],earings_7,[15.    1.72],trophy_8,[3.   5.16],button_10,[15.    5.16],telescope_2,[21.    5.16],lei_8,[ 3.   -5.16],pants_4,[21.   -5.16],computer_key_14,[21.   -1.72],bucket_8,[ 9.   -5.16],scrunchie_8,[ 21.   -12.04],pizza_4,[-15.   -8.6],bench_14,[-3.   -5.16],lamp_12,[-21.   -8.6],orifan_6,[ -9.   -12.04],ring_9,[-21.    -5.16]
10529,Flashlight_1,[21.  -8.6],nongun,Flashlight or Gun,12.0,p,1704.0,True,BM-039,black,RaceB2,1.0,1.0,,,[8. 0.],[-8.  0.],[-3.  0.],[3. 0.],1704.0,1704.0,1704.0,1,0,0,0,sippycup_10,[ 3.   -5.16],doorknob_8,[ 15.   -12.04],chair_8,[9.   5.16],microscope_15,[ 9.   12.04],tv_4,[21.   12.04],necktie_8,[-21.     5.16],mushroom_16,[-3.   12.04],headband_14,[-21.    12.04],meat_9,[-9.   -1.72],hat_9,[-15.    -1.72],cookingpan_2,[-21.    -1.72],ring_10,[1000. 1000.],broom_17,[1000. 1000.],desk_1,[1000. 1000.],breadloaf_6,[1000. 1000.],bell_13,[1000. 1000.],tent_11,[1000. 1000.],cigarette_8,[1000. 1000.],bongo_3,[1000. 1000.]
10529,handgun_10,[-15.    -5.16],gun,Stapler or Gun,20.0,q,847.0,True,BM-229,black,RaceB2,1.0,1.0,,,[-3.  0.],[3. 0.],[-8.  0.],[8. 0.],847.0,847.0,847.0,1,0,0,0,makeupcompact_8,[-3.   -5.16],basket_3,[-9.  -8.6],radio_16,[-9.   -5.16],binoculars_8,[-15.    -1.72],recordplayer_7,[15.   12.04],toyhorse_6,[9.   1.72],pitcher_6,[15.   8.6],nailpolish_2,[3.  8.6],licenseplate_7,[21.    1.72],christmasstocking_9,[-21.    8.6],suitcase_4,[-21.     1.72],dollhouse_9,[-21.     5.16],stool_3,[-3.   8.6],tablesmall_3,[-9.   12.04],lantern_6,[15.   -5.16],muffins_15,[ 3.   -5.16],rollerskates_8,[  9.   -12.04],backpack_17,[ 9.   -5.16],rock_16,[  3.   -12.04]
10529,handgun_14,[21.   -5.16],gun,Cellphone or Gun,20.0,q,802.0,True,BM-216,black,RaceB2,1.0,1.0,,,[3. 0.],[8. 0.],[-3.  0.],[-8.  0.],802.0,802.0,802.0,1,0,0,0,clock_8,[ 9.   -5.16],coin_16,[15.   -5.16],cat_15,[ 21.   -12.04],garbagetrash_15,[  3.   -12.04],donut_5,[3.  8.6],babushkadolls_10,[21.    5.16],bonzai_1,[15.    1.72],trumpet_13,[15.    5.16],compass_6,[ 9.   12.04],backpack_2,[-3.   8.6],desk_12,[-9.    1.72],boot_11,[-15.     1.72],sandwich_9,[-15.    8.6],exercise_equipment_17,[-21.    8.6],apple_16,[ -9.   -12.04],frisbee_13,[-15.    -1.72],pokercard_12,[-9.   -5.16],easteregg_redo_5,[-3.  -8.6],pizza_5,[-21.    -5.16]
10529,Hairbrush_2,[-9.  -8.6],nongun,Hairbrush or Gun,16.0,p,421.0,True,BM-026,black,RaceB2,1.0,1.0,,,[3. 0.],[-3.  0.],[8. 0.],[-8.  0.],421.0,421.0,421.0,1,0,0,0,easteregg_redo_12,[-21.   -8.6],rug_7,[ -9.   -12.04],goggle_10,[-21.    -5.16],suit_2,[21.   12.04],pokercard_13,[ 9.   12.04],tongs_16,[15.   8.6],vase_10,[3.   5.16],pants_1,[-3.    5.16],babushkadolls_9,[-21.     5.16],scale_2,[-15.    12.04],ball_6,[-9.    5.16],lock_14,[  3.   -12.04],hourglass_13,[15.   -5.16],sippycup_2,[  9.   -12.04],dog_16,[ 3.  -8.6],seashell_7,[1000. 1000.],roadsign_13,[1000. 1000.],balloon_11,[1000. 1000.],guitar_1,[1000. 1000.]
10529,Sodacan_2,[ 21.   -12.04],nongun,Sodacan or Gun,20.0,q,1058.0,False,WM-213,white,RaceB2,1.0,1.0,,,[8. 0.],[-3.  0.],[-8.  0.],[3. 0.],1058.0,1058.0,1058.0,1,0,0,0,bench_9,[21.   -5.16],cupsaucer_5,[ 9.   -1.72],seashell_11,[  9.   -12.04],pants_15,[ 9.  -8.6],jacket_5,[9.  8.6],baseballcards_11,[15.   12.04],trunk_6,[ 3.   12.04],cheese_8,[3.   5.16],camcorder_2,[3.  8.6],razor_5,[-21.     1.72],barbiedoll_14,[-15.     5.16],socks_5,[-15.     1.72],pitcher_9,[-9.   8.6],bill_8,[-21.    8.6],hanger_2,[-9.   -1.72],stool_4,[-21.    -5.16],collar_9,[-21.   -12.04],tablesmall_6,[-3.  -8.6],boot_16,[-3.   -5.16]
10529,Stapler_1,[21.  -8.6],nongun,Stapler or Gun,16.0,p,1049.0,True,BM-005,black,RaceB2,1.0,1.0,,,[8. 0.],[-3.  0.],[-8.  0.],[3. 0.],1049.0,1049.0,1049.0,1,0,0,0,golfball_13,[15.  -8.6],makeupcompact_4,[  3.   -12.04],cookingpan_14,[21.   -5.16],nailpolish_11,[9.   5.16],baseballcards_16,[21.   8.6],desk_3,[21.   12.04],broom_7,[ 3.   12.04],coffeemug_1,[-3.   12.04],bowtie_6,[-3.   8.6],binoculars_9,[-9.    5.16],cherubstatue_10,[-21.    8.6],rug_12,[-15.    -5.16],coin_5,[-3.   -5.16],beanbagchair_9,[-9.   -5.16],fish hook_14,[-3.  -8.6],bathsuit_3,[1000. 1000.],dog_17,[1000. 1000.],spoon_4,[1000. 1000.],necklace_5,[1000. 1000.]
10529,handgun_17,[-15.   -12.04],gun,VideoGameController or Gun,16.0,q,1344.0,True,WM-010,white,RaceB2,1.0,1.0,,,[-8.  0.],[-3.  0.],[8. 0.],[3. 0.],1344.0,1344.0,1344.0,1,0,0,0,frisbee_14,[-3.  -8.6],sippycup_7,[-15.   -8.6],scale_6,[-21.   -8.6],saltpeppershake_6,[3.  8.6],licenseplate_11,[15.    5.16],tape_7,[3.   5.16],turtle_1,[21.    1.72],magazinecovers_1,[-9.    5.16],mp3player_6,[-21.     5.16],orifan_2,[-3.   8.6],hourglass_6,[-9.   12.04],bed_17,[ 9.  -8.6],makeupcompact_1,[ 15.   -12.04],apple_17,[21.   -5.16],jacket_7,[15.   -5.16],roadsign_9,[1000. 1000.],compass_10,[1000. 1000.],rosary_6,[1000. 1000.],wig_1,[1000. 1000.]
10529,handgun_12,[21.   -5.16],gun,Wallet or Gun,12.0,q,1176.0,True,WM-214,white,RaceB2,1.0,1.0,,,[3. 0.],[8. 0.],[-3.  0.],[-8.  0.],1176.0,1176.0,1176.0,1,0,0,0,tennisracquet_6,[21.  -8.6],ring_1,[ 3.   -5.16],abacus_17,[9.   5.16],toyrabbit_8,[21.   8.6],muffins_11,[3.   5.16],butterfly_6,[-21.    12.04],scale_4,[-3.   8.6],rollerskates_17,[-21.     5.16],turtle_16,[-3.   -5.16],beermug_17,[-21.    -1.72],ceilingfan_12,[-15.    -5.16],easteregg_redo_6,[1000. 1000.],clock_5,[1000. 1000.],computer_key_8,[1000. 1000.],motorcycle_4,[1000. 1000.],tablesmall_14,[1000. 1000.],powerstrip_13,[1000. 1000.],guitar_10,[1000. 1000.],cherubstatue_13,[1000. 1000.]
10529,Hammer_1,[ 9.   -1.72],nongun,Hammer or Gun,20.0,p,2711.0,True,BM-237,black,RaceB2,1.0,1.0,,,[-8.  0.],[8. 0.],[3. 0.],[-3.  0.],2711.0,2711.0,2711.0,1,0,0,0,jack-o-lantern_8,[21.   -5.16],patioloungechair_4,[ 15.   -12.04],rollerskates_3,[  3.   -12.04],frame_7,[  9.   -12.04],earings_6,[9.   5.16],bell_10,[15.    1.72],hanger_5,[ 9.   12.04],chair_11,[21.    1.72],tablesmall_12,[15.   12.04],toothpaste_4,[-3.    5.16],tv_14,[-9.    5.16],cake_15,[-15.     1.72],frisbee_2,[-21.    8.6],bench_15,[-21.     1.72],golfball_4,[-15.    -1.72],breadloaf_7,[-3.  -8.6],pizza_14,[-21.    -1.72],socks_11,[-15.   -12.04],trumpet_6,[-15.    -5.16]
10529,handgun_8,[-21.    -1.72],gun,Cellphone or Gun,16.0,q,1082.0,True,WM-040,white,RaceB2,1.0,0.0,1.3390747899975397,True,[-3.  0.],[3. 0.],[-8.  0.],[8. 0.],1082.0,1082.0,1082.0,1,0,0,0,microwave_2,[-15.   -12.04],easteregg_redo_15,[-9.  -8.6],rollerskates_16,[-21.    -5.16],lei_3,[15.    1.72],vase_3,[3.  8.6],goggle_2,[3.   5.16],rosary_9,[ 3.   12.04],beermug_13,[-9.   12.04],butterfly_3,[-9.    1.72],wig_3,[-9.   8.6],pipe_10,[-9.    5.16],seashell_2,[ 21.   -12.04],apple_9,[ 3.   -5.16],suitcase_15,[ 9.   -5.16],tv_8,[15.   -1.72],donut_1,[1000. 1000.],tongs_7,[1000. 1000.],windchime_9,[1000. 1000.],flag_5,[1000. 1000.]
10529,Hairbrush_1,[-9.  -8.6],nongun,Gun or Hairbrush,16.0,p,1435.0,True,WM-251,white,RaceB2,1.0,1.0,,,[-8.  0.],[-3.  0.],[3. 0.],[8. 0.],1435.0,1435.0,1435.0,1,0,0,0,sippycup_1,[-3.  -8.6],ball_16,[-3.   -5.16],rock_12,[ -9.   -12.04],tongs_9,[9.  8.6],saddle_17,[21.   8.6],turtle_4,[3.  8.6],bearteddy_2,[ 3.   12.04],leaves_6,[-9.    1.72],necktie_9,[-3.    5.16],pizza_13,[-15.     5.16],shoe_2,[-21.     1.72],roadsign_6,[ 21.   -12.04],dog_10,[  3.   -12.04],bongo_9,[ 15.   -12.04],barbiedoll_6,[21.  -8.6],butterfly_12,[1000. 1000.],orifan_15,[1000. 1000.],cat_13,[1000. 1000.],stamp_11,[1000. 1000.]
10529,handgun_5,[-3.   8.6],gun,Sodacan or Gun,20.0,q,1743.0,True,WM-211,white,RaceB2,1.0,1.0,,,[-8.  0.],[3. 0.],[8. 0.],[-3.  0.],1743.0,1743.0,1743.0,1,0,0,0,seashell_4,[-21.     1.72],helmet_9,[-21.     5.16],wineglass_6,[-9.   8.6],scale_9,[-3.   12.04],exercise_equipment_14,[21.   8.6],turtle_5,[15.   8.6],cushion_8,[15.    1.72],cookpot_16,[3.  8.6],trunk_4,[ 9.   12.04],necktie_7,[ 3.   -5.16],airplane_4,[ 21.   -12.04],ball_11,[ 9.   -1.72],grill_6,[21.   -5.16],cigarette_11,[ 3.  -8.6],stool_17,[-3.  -8.6],lei_11,[-21.   -8.6],powerstrip_14,[-15.    -1.72],sippycup_16,[-21.   -12.04],hat_17,[-9.   -1.72]
10529,Flashlight_2,[15.    1.72],nongun,Gun or Flashlight,12.0,p,1299.0,True,WM-224,white,RaceB2,1.0,1.0,,,[-3.  0.],[-8.  0.],[3. 0.],[8. 0.],1299.0,1299.0,1299.0,1,0,0,0,babycarriage_8,[21.    5.16],scrunchie_10,[3.   5.16],grill_10,[-21.     1.72],hanger_16,[-15.     1.72],jack-o-lantern_12,[-21.    8.6],dollhouse_16,[ 9.   -1.72],cookpot_7,[21.   -5.16],baseballcards_4,[21.  -8.6],bill_1,[-9.   -1.72],toyrabbit_3,[-3.   -5.16],broom_2,[-9.  -8.6],babushkadolls_8,[1000. 1000.],magazinecovers_5,[1000. 1000.],stamp_1,[1000. 1000.],tree_13,[1000. 1000.],airplane_11,[1000. 1000.],socks_1,[1000. 1000.],radio_13,[1000. 1000.],sofa_17,[1000. 1000.]
10529,Stapler_2,[-15.    8.6],nongun,Stapler or Gun,16.0,p,2150.0,True,WM-211,white,RaceB2,1.0,1.0,,,[8. 0.],[3. 0.],[-3.  0.],[-8.  0.],2150.0,2150.0,2150.0,1,0,0,0,windchime_4,[-21.    12.04],earings_10,[-15.     5.16],toothpaste_16,[-15.     1.72],bird_7,[15.   8.6],nailpolish_8,[9.  8.6],toiletseat_3,[15.    1.72],tree_14,[21.    5.16],apple_5,[21.   -5.16],frame_5,[15.  -8.6],scale_8,[ 3.  -8.6],bongo_7,[  3.   -12.04],mask_12,[-3.  -8.6],tv_7,[-15.   -8.6],muffins_13,[-21.   -12.04],radio_4,[-3.   -5.16],butterfly_11,[1000. 1000.],balloon_8,[1000. 1000.],lei_10,[1000. 1000.],train_12,[1000. 1000.]
10529,handgun_15,[21.  -8.6],gun,Gun or VideoGameController,16.0,q,3513.0,True,WM-033,white,RaceB2,1.0,1.0,,,[3. 0.],[-8.  0.],[8. 0.],[-3.  0.],3513.0,3513.0,3513.0,1,0,0,0,doorknob_5,[15.   -5.16],apple_4,[ 9.   -5.16],lantern_5,[15.  -8.6],tv_1,[3.   5.16],armyguy_4,[ 9.   12.04],scale_1,[15.    5.16],domino_4,[15.    1.72],bottle_10,[-15.     1.72],toothpaste_17,[-9.   8.6],rollerskates_15,[-3.   8.6],baseballcards_6,[-21.     1.72],cheesegrater_11,[-21.   -8.6],key_12,[-21.    -5.16],microwave_8,[-21.    -1.72],stool_15,[-21.   -12.04],wig_13,[1000. 1000.],earings_13,[1000. 1000.],bagel_14,[1000. 1000.],trophy_15,[1000. 1000.]
10529,VideoGameController_1,[ 9.   -1.72],nongun,VideoGameController or Gun,20.0,p,1516.0,True,WM-245,white,RaceB2,1.0,1.0,,,[3. 0.],[-3.  0.],[-8.  0.],[8. 0.],1516.0,1516.0,1516.0,1,0,0,0,clock_11,[21.   -5.16],lawnmower_3,[21.   -1.72],keyboard_14,[ 9.  -8.6],sofa_1,[15.   -5.16],scale_13,[21.    1.72],cake_12,[21.    5.16],boot_14,[15.   8.6],button_8,[9.   1.72],leaves_8,[21.   8.6],chair_15,[-3.    5.16],nailpolish_10,[-21.     1.72],speakers_14,[-21.    12.04],trumpet_12,[-15.     1.72],fish hook_12,[-9.   12.04],airplane_6,[-15.   -12.04],rollerskates_14,[ -3.   -12.04],abacus_8,[-21.    -1.72],spoon_3,[-15.   -8.6],golfball_14,[-9.  -8.6]
